cia_id,ofac_id,cia_name,ofac_name,cia_country,ofac_nationality,name_score,recommended_action
bd8abcfa-887a-5ca1-8f14-a5dd8c78110c,3bc2050b-4fe1-5ea9-8982-85539bcdf35f,jong bom ko,bom su jang,"Korea, North",,72.73,REVIEW
bd8abcfa-887a-5ca1-8f14-a5dd8c78110c,290a5a17-12ba-54d3-8934-69e1a8f01234,jong bom ko,jong son ho,"Korea, North",kp,72.73,REVIEW
86e14e01-a80e-5017-b9fc-aaa22aefdf76,0729191e-da85-5385-b070-2f5a858c01e3,chun sop song,in chun o,"Korea, North",kp,72.73,REVIEW
f3c08208-2b98-5df7-80e3-d940f854096e,f94cc52e-7c0e-5ab7-9116-8acb8d38b55e,yong il ju,yong chol jo,"Korea, North",kp,72.73,REVIEW
f3c08208-2b98-5df7-80e3-d940f854096e,847d9c14-d832-5a3e-acd7-0883167432d4,yong il ju,kyong il kim,"Korea, North",,72.73,REVIEW
f3c08208-2b98-5df7-80e3-d940f854096e,3306c0a0-f312-56f4-a2ec-2093042bbfef,yong il ju,jin yong jon,"Korea, North",kp,72.73,REVIEW
4741c842-aa4f-5cb6-9d00-509b4d4be52a,bc69c0d9-404f-5610-9e5e-823f29b4fc3f,jong nam kim,ki nam kim,"Korea, North",,72.73,REVIEW
257b7973-9bb2-564f-b8c5-1a55c239efc9,118a1ba5-17c3-5ef9-b6da-2b5c86ddb3a2,chung song kim,song kim,"Korea, North",kp,72.73,REVIEW
8a4561d5-6e38-5ae7-894b-48966e7707a5,0bd558aa-1421-5587-843c-f71b34c549df,sung jin kim,su gil kim,"Korea, North",kp,72.73,REVIEW
8a4561d5-6e38-5ae7-894b-48966e7707a5,b08c4646-4d5e-5f6a-9e7b-60ac21294784,sung jin kim,sung il ri,"Korea, North",kp,72.73,REVIEW
5414a0e8-1e68-57e8-a2a8-189544f525a5,12e57457-a05f-5bc0-bc04-2a46b9c67350,mi-ryung song,jing song,"Korea, South",cn,72.73,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,68bbe1cf-00bd-5454-8936-65f8103f9dbf,muhammad abdallah,muhammad gaddafi,Kuwait,,72.73,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,46b0bcdf-1675-5979-8a28-8da225b6efb8,muhammad abdallah,muhammad ibrahim,Kuwait,sy,72.73,REVIEW
4a82bb26-89d2-5f89-af57-d94ae60338fc,b5fa39ee-5c33-52bc-a641-31cfe4c92bf7,yusuf raji,yusuf arbash,Lebanon,ru,72.73,REVIEW
4a82bb26-89d2-5f89-af57-d94ae60338fc,f15ec0d9-7634-5c1a-8583-5c23f466603b,yusuf raji,yusuf hashim,Lebanon,,72.73,REVIEW
940e4817-dc8f-5e77-ad70-f5a848a2503c,b19d8aeb-7573-5537-b40f-fc20ff26600e,ahmad al-hajjar,ahmad harb al-kurd,Lebanon,,72.73,REVIEW
6d580cd0-246d-59b1-92c3-1232ce7035b2,2f4c87b0-a715-5497-a852-abcb67ee4ad0,muhammad haidar,ali muhammad kazan,Lebanon,,72.73,REVIEW
72004bb0-b77a-50ae-bfde-809521de7dbb,d69934a9-5fe1-572e-beb8-7fbcafcdbb2b,muhammad al-manfi,mohamed al-atifi,Libya,ye,72.73,REVIEW
2fd0eced-d01f-5769-ba01-df6ceda2fc5f,f0f8acaa-3602-566e-be99-4b977ddb67d7,musa al-koni,musa kalim,Libya,,72.73,REVIEW
3367d1e0-b60f-59dc-8193-5e08b56fccee,37656bc5-aab6-5f84-be85-217e8adfc1f7,husayn al-qatrani,husayn al-khalil,Libya,,72.73,REVIEW
ba55e52b-b04b-55d0-acd3-c02ee7077388,24b50789-f8d0-53db-b7d2-2f4ec2eeccdf,muhammad al-qaryu,muhammad abbatay,Libya,ma,72.73,REVIEW
297286df-6b6c-54b4-9946-4b32fef1fe91,24b50789-f8d0-53db-b7d2-2f4ec2eeccdf,muhammad al-dabib,muhammad abbatay,Libya,ma,72.73,REVIEW
0b0c2896-86b9-500e-91fb-ac24d0550bf9,4321d542-7831-56b4-aaa5-96e16807495d,halimah ibrahim,ibrahim al-nashiri,Libya,ye,72.73,REVIEW
081d2c10-5a48-5ae2-bc8a-0462300298e7,c1f0f927-3c2a-5ffa-b6bb-c00ea5666d28,muhammad al-shahubi,mohammad ibrahim al-shaar,Libya,sy,72.73,REVIEW
8b1dee5b-daf0-5406-864d-39df0f6300fe,38576d53-b295-59e7-90c2-1cbcff16547d,daniel risch,saw daniel,Liechtenstein,zm,72.73,REVIEW
6dd7e1a2-ace6-592d-96ed-99a772a0c57e,e0cbd226-33b6-5545-bf42-92070b994e8c,anwar ibrahim,rao anwar,Malaysia,pk,72.73,REVIEW
a8639612-82ef-593c-b03a-6cf416b6e13c,3e4375bf-fb61-5613-9d2a-d6be35526bcd,johari abdul ghani,abdul baqi bari,Malaysia,,72.73,REVIEW
8927467c-9af4-5285-aeda-01047675feef,e1376111-f083-5fad-8941-e5292c8f55f4,ahmad faisal muhamad,muhammad ali sayid ahmad,Malaysia,ca,72.73,REVIEW
abb1efd2-926b-5b2b-8549-3335c0ba382e,a1d68227-5af2-5fb2-8a3d-6a9db2556d98,ahmed shiyam,ali shiyam,Maldives,mv,72.73,REVIEW
61e7720d-b884-5f01-be53-605701f1da08,06fde29f-f1e0-5dfa-80bd-de6d2310ea48,ali haidar ahmed,ali ahmed hussein,Maldives,so,72.73,REVIEW
61e7720d-b884-5f01-be53-605701f1da08,a5a9ea71-fbc9-5a9a-bac1-00bf3eb6edbe,ali haidar ahmed,ali ahmad chehade,Maldives,,72.73,REVIEW
0330a30e-3969-5f54-bfa1-8ef9ce0f00aa,b66ede65-4240-58a8-b695-6b6c45c0cae1,ahmed salem ebode,salim ahmed said,Mauritania,gb,72.73,REVIEW
3ebe571d-2a34-521f-92f3-20aafa13a478,a0d8c339-daa4-5a0e-88ab-9ba3b9a151e9,mahomed osman cassam mahomed,osman mohamed hamid mohamed,Mauritius,sd,72.73,REVIEW
5a13abd4-a847-5447-ad68-ca901dbd091a,0109bef3-6e02-5c31-9f9f-f4f638c6df14,muhammad aurangzeb,muhammad ashraf,Pakistan,,72.73,REVIEW
7578ccc2-ed0a-533d-a9e2-3dca8892a23b,a0ab2f33-f730-54b9-85db-4d9ed14f6087,muhammad ishaq dar,muhammad haydar,Pakistan,,72.73,REVIEW
7578ccc2-ed0a-533d-a9e2-3dca8892a23b,530d6991-18a1-58b0-aedb-12fe5e1ba066,muhammad ishaq dar,muhammad hamsho,Pakistan,sy,72.73,REVIEW
7578ccc2-ed0a-533d-a9e2-3dca8892a23b,53468a54-f437-53b4-bc2b-0be24f195d16,muhammad ishaq dar,muhammad farooq,Pakistan,pk,72.73,REVIEW
9bea2ca6-bc82-5895-b0f3-acd58e4c97b2,bc8d3b89-ec54-55a3-b427-bd57b5c8c20c,santiago pena palacios,flavio mendez santiago,Paraguay,mx,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,576750a6-7af1-540d-87d6-526b659dfbd6,muhammad,muhammad sarur,Qatar,,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,02767790-0df9-58e3-9dd6-e6040b7f7888,muhammad,faqir muhammad,Qatar,pk,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,0f9172ac-7065-5480-92e7-b862da0a2931,muhammad,muhammad maruf,Qatar,pk,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,6ee9ef38-22b7-5ed0-a1e4-62b34ae90810,muhammad,muhammad ehsan,Qatar,,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,bd77ca51-03ae-512d-839b-619fba8b20a1,muhammad,muhammad qasir,Qatar,,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,1063c7e3-70eb-5930-9681-33e3faa88826,muhammad,muhammad saeed,Qatar,pk,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,2847baf2-192a-516f-86fa-6510ec73abe2,muhammad,muhammad iqbal,Qatar,pk,72.73,REVIEW
35dc8d51-863e-50fc-aabd-0b5ff93e21e7,f253e1c8-eb6e-52e5-90ae-7e8f33e16c47,muhammad,muhammad abbas,Qatar,sy,72.73,REVIEW
41c3835d-6e03-5d1f-afb0-428b27f1c200,c2f878da-dfb6-5f36-aed0-582dced26897,mohammed,mohammed qasim,Qatar,,72.73,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,2014156a-eb35-5e71-ab7d-084a2ecde420,vladimir vladimirovich putin,eddie vladimirovich astanin,Russia,ru,72.73,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,540a94a7-135e-570b-a13d-b60c6506bbf0,vladimir vladimirovich putin,pavel vladimirovich simigin,Russia,ru,72.73,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,f91acbe2-158e-5e3c-aea3-54248ab60a7b,vladimir vladimirovich putin,vladimir zalmanovich litvin,Russia,ru,72.73,REVIEW
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,c1bb018c-8e64-5b61-ad98-b71ceb5b520e,denis valentinovich manturov,lev valentinovich gershanok,Russia,ru,72.73,REVIEW
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,ba0bfe46-563d-5a3d-8d0b-290badf92181,denis valentinovich manturov,german valentinovich belous,Russia,ru,72.73,REVIEW
42defa76-8f86-50dd-aa3e-996fc951a68e,9d63cae0-cb42-51be-842d-65e143a4c846,tatyana alekseyevna golikova,galina alekseyevna tokareva,Russia,,72.73,REVIEW
baf13575-cd11-5c0c-ae96-f537015d05c2,bebe8eec-6f48-5ae6-8b57-ee71afadb521,aleksey olegovich chekunkov,aleksey sergeyevich chubarov,Russia,ru,72.73,REVIEW
fbee7b65-a0d0-5c1f-b1ab-b1bba5553a9b,9242dcb3-1cbc-51d6-827d-223d13244753,valeriy nikolayevich falkov,valery nikolayevich vasilyev,Russia,ru,72.73,REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,ed9be0ac-4bcc-5ef5-b1e1-9fe7abe7fc1e,roman vladimirovich starovoyt,pavel vladimirovich malgin,Russia,,72.73,REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,bfc752f7-4b48-5b25-874d-98884ce5c3bc,roman vladimirovich starovoyt,andrey vladimirovich burov,Russia,ru,72.73,REVIEW
1d3648e0-890b-5857-b494-38f5e5169785,ac2ff888-6f91-5da9-9099-ac536d9084ac,muhammad bin salman,musa muhammad salim dudin,Saudi Arabia,ps,72.73,REVIEW
1d3648e0-890b-5857-b494-38f5e5169785,ee2b7f40-6bbc-5255-8868-aad5a6b44069,muhammad bin salman,salama aziz muhammad mari,Saudi Arabia,,72.73,REVIEW
1d3648e0-890b-5857-b494-38f5e5169785,1873b830-2454-597b-bee0-fc0ac0babb31,muhammad bin salman,mohammad roslan bin ahmad,Saudi Arabia,,72.73,REVIEW
db319bef-0ee7-5055-84fb-65ce22e909e9,716cd5b9-40de-5018-97e9-151d7b8963f4,abdallah al-swaha,ramadan abdallah,Saudi Arabia,,72.73,REVIEW
fc726116-daf6-51fb-8807-341d8d0ce68d,68bbe1cf-00bd-5454-8936-65f8103f9dbf,muhammad al-jadan,muhammad gaddafi,Saudi Arabia,,72.73,REVIEW
fc726116-daf6-51fb-8807-341d8d0ce68d,24b50789-f8d0-53db-b7d2-2f4ec2eeccdf,muhammad al-jadan,muhammad abbatay,Saudi Arabia,ma,72.73,REVIEW
7f2bd9a7-2082-5c6d-b33f-cc1a53252c9a,9944515e-ae84-548f-a239-cfded544381f,mohamed orman bangura,abdullahi osman mohamed,Sierra Leone,,72.73,REVIEW
df5b3d0e-3a8f-5892-87d7-3b9026d11472,08133155-98b4-586b-9203-4c063f71f2f0,stephen kumi,stephen lo,Solomon Islands,hk,72.73,REVIEW
d10d534e-56a9-5f9d-a0f5-ae60a596b4e1,b66ede65-4240-58a8-b695-6b6c45c0cae1,ahmed moalim fiqi,salim ahmed said,Somalia,gb,72.73,REVIEW
e0c0d89f-efd1-5531-8fc6-db6660cbee4d,04988ed9-92b2-5160-851e-05eec93efd6b,abdulkadir ali,ali abdi,Somalia,ir,72.73,REVIEW
911eed12-a02f-5d5a-b2d5-798a46483094,06fde29f-f1e0-5dfa-80bd-de6d2310ea48,ali sharif ahmed,ali ahmed hussein,Somalia,so,72.73,REVIEW
fe28a4c6-9d92-5e4e-804f-4f03a1c3d81e,3995066b-8379-5f75-9e45-7e592302a33c,muhammad abdallah mahmoud,mahmoud mohammad ahmed bahaziq,Sudan,sa,72.73,REVIEW
d6785356-98c4-53ae-a2ce-aba7ba2858a3,84e499a4-c135-58b5-87eb-7197bcfb600f,ahlam mahdi,mahdi amiri,Sudan,ir,72.73,REVIEW
eef16a91-ed9b-5a41-80c5-798d6279b0e1,0d9f5040-5e66-5e21-abcb-9a3f5b46743e,amjad badr,amjad sazgar,Syria,ir,72.73,REVIEW
ac15a0ce-1f00-5033-aaf7-a2414ed975e4,371fe94e-80d1-5e84-b411-b93248534017,muhammad adbul rahman turko,muhammad jibril abdul rahman,Syria,id,72.73,REVIEW
c2369b0c-9fa5-5e0b-a144-0128a0d33c6e,a0ab2f33-f730-54b9-85db-4d9ed14f6087,muhammad al-bashir,muhammad haydar,Syria,,72.73,REVIEW
c2369b0c-9fa5-5e0b-a144-0128a0d33c6e,530d6991-18a1-58b0-aedb-12fe5e1ba066,muhammad al-bashir,muhammad hamsho,Syria,sy,72.73,REVIEW
6431c011-7e65-57eb-be58-5fd69139c64a,3072a731-d164-500e-b0a5-ea13710a505a,muhammad yasir barniyah,ja'far muhammad qasir,Syria,lb,72.73,REVIEW
43b6ef8b-4f1b-57af-8e1a-e1552fdd6344,24b50789-f8d0-53db-b7d2-2f4ec2eeccdf,muhammad anjarani,muhammad abbatay,Syria,ma,72.73,REVIEW
43b6ef8b-4f1b-57af-8e1a-e1552fdd6344,971fb4b9-ba28-52fa-871a-346865fa318e,muhammad anjarani,kayiira muhammad,Syria,ug,72.73,REVIEW
43b6ef8b-4f1b-57af-8e1a-e1552fdd6344,68bbe1cf-00bd-5454-8936-65f8103f9dbf,muhammad anjarani,muhammad gaddafi,Syria,,72.73,REVIEW
43b6ef8b-4f1b-57af-8e1a-e1552fdd6344,46b0bcdf-1675-5979-8a28-8da225b6efb8,muhammad anjarani,muhammad ibrahim,Syria,sy,72.73,REVIEW
c6fa8dc2-0c43-5716-a8f0-5846972e48d6,e1376111-f083-5fad-8941-e5292c8f55f4,muhammad samih hamid,muhammad ali sayid ahmad,Syria,ca,72.73,REVIEW
943eb742-68a2-5428-aef3-3910e5ecec87,8bc32dba-1c05-5a2f-bc9d-8dfd33325723,li-chun cheng,cheng yun,Taiwan,,72.73,REVIEW
e4d149dc-bdf3-5f34-b9ff-6b37778c5d3f,b0bb62be-befe-59f0-84b3-6de436d4117f,che shih,shih huan chen,Taiwan,tw,72.73,REVIEW
ef0ed10a-106d-5c78-90dd-54d489c5e55c,bd40bf9b-6358-523a-b6f0-e156ee45fa3b,abdul fahd fofana,abdul manan agha,Togo,,72.73,REVIEW
169c5a42-3d76-576e-ad7c-d688cc69e983,965a6cd1-096d-5eb6-a3da-47c2d8d0fcde,michelle benjamin,benjamin bol mel,Trinidad and Tobago,ss,72.73,REVIEW
79043bc5-397e-55e6-ac1c-169a8142876b,64550ccb-f51f-5704-950d-df9bce86d195,roger alexander,alexander khryakov,Trinidad and Tobago,,72.73,REVIEW
53e396d7-8e55-5c32-8e35-0c45a9f20e2f,f8329bd6-c576-578a-a3fa-4e506e6c5d60,omer bolat,omer boztepe,Turkey,tr,72.73,REVIEW
90c37efe-99a8-5519-83ab-54c924a64e8c,f5447a27-c1ac-5a70-bf4e-c884abe17dac,ahmet yildiz,ahmet duri,Turkey,tr,72.73,REVIEW
74ed3947-e707-5a63-b531-5e996beb145b,bd77ca51-03ae-512d-839b-619fba8b20a1,muhammad bin rashid,muhammad qasir,United Arab Emirates,,72.73,REVIEW
f2d822d8-8662-581e-b8fd-aa0f3ae396ce,0f9172ac-7065-5480-92e7-b862da0a2931,maktum bin muhammad,muhammad maruf,United Arab Emirates,pk,72.73,REVIEW
0e1af496-0602-5443-aa46-bfd53436aecd,2c7b5b61-7328-5e11-bfe2-5f1e2ce982ef,mohamed hassan al-suwaidi,ahmad hassan mohammed al asiri,United Arab Emirates,sa,72.73,REVIEW
3aea857f-9e58-5050-b08d-a620aeee670e,f19c531a-dfb2-57bc-8963-7782d16e4955,ahmad ali al-sayegh,ahmad al-hamzi,United Arab Emirates,ye,72.73,REVIEW
a6104e7a-2b06-56bb-a83d-fe890acafba1,da581888-847b-521c-9b55-ae33ac274626,khalid muhammad balama,muhammad ali al-qadiri,United Arab Emirates,ye,72.73,REVIEW
b629371d-eb8a-55fe-a68f-1489ae0065f2,a0ab2f33-f730-54b9-85db-4d9ed14f6087,muhammad abushahab,muhammad haydar,United Arab Emirates,,72.73,REVIEW
b629371d-eb8a-55fe-a68f-1489ae0065f2,530d6991-18a1-58b0-aedb-12fe5e1ba066,muhammad abushahab,muhammad hamsho,United Arab Emirates,sy,72.73,REVIEW
81993390-f8c5-5a5c-96b2-30d9c1508113,dcafa5b1-1147-51d8-aea6-aa17e9ea3984,nguyen thanh nghi,van nguyen hoang,Vietnam,vn,72.73,REVIEW
eba79a90-7192-5d67-a85d-8eb28bb3e5a0,ec18033a-570b-5157-9cd3-16c528860478,nguyen van thang,quang viet nguyen,Vietnam,vn,72.73,REVIEW
5f272a74-f9a6-53b5-a1b2-5ce576352220,4cbd83f9-f87a-5f0d-a468-903ce5f2de29,muhammad hazm al-ashwal,muhammad kamal al-ayy,Yemen,,72.73,REVIEW
0fae46ef-f7b8-5c78-800f-923f94b34cb2,a0ab2f33-f730-54b9-85db-4d9ed14f6087,muhammad al-zaouri,muhammad haydar,Yemen,,72.73,REVIEW
fd64f12d-74b5-53a9-af8e-5ce84b93bb23,cf3d659b-2534-52dd-9456-899b605dbf54,abdallah bin muhammad bin said al-saidi,'abd al-latif bin 'abdallah salih muhammad al-kawari,Oman,qa,72.53,REVIEW
86ceeac3-b7e7-59c2-b10b-ecf2db9f916a,be1ba60e-438f-559b-a0c5-ae34f9ed4a10,jamil muhammad ali humaydan,muhammad jamal hassan al-najjar,Bahrain,ps,72.41,REVIEW
21059102-2062-53ab-a0f2-acfb86a428a7,8129dd78-3e06-5967-8fb3-4348773ce4a3,oscar manuel silvera martinez,manuel victor martinez olivet,Cuba,gt,72.41,REVIEW
326bbf97-0571-554d-ba54-2459d51323f5,dcd717ae-bf38-5035-adf6-57c9f5e55c6a,alhaji mohammed mubarak muntaka,mubarak mohammed a alotaibi,Ghana,sa,72.41,REVIEW
833a1992-ee6f-5f4d-8b93-7ff3d9d0affd,e9212872-ee4f-5429-89e2-8ffc2d02bd1f,imad muhammad abdulaziz al-ateeqi,muhammad fadl abd al-nabi,Kuwait,ye,72.41,REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,540a94a7-135e-570b-a13d-b60c6506bbf0,mikhail vladimirovich mishustin,pavel vladimirovich simigin,Russia,ru,72.41,REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,78d1bfd3-41ba-5dd9-8d45-6ee767a5f851,mikhail vladimirovich mishustin,ulan vladimirovich ilishkin,Russia,ru,72.41,REVIEW
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,38e07d9f-5711-569c-919d-0c5d62cbba2c,denis valentinovich manturov,valentin valentinovich demidov,Russia,,72.41,REVIEW
f11ad005-002c-53ae-9cda-c70654fa1f7d,58d2a774-87aa-5e6d-ab99-7d01212bb5bb,vitaliy gennadyevich savelyev,vitaliy anatolyevich markelov,Russia,ru,72.41,REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,7ad426d2-ce91-5baa-955e-f57a41e81aa9,aleksandr valentinovich novak,aleksandr vasilyevich bogomaz,Russia,ru,72.41,REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,e1f1409e-d42e-57de-b891-5d93e19327ec,aleksandr valentinovich novak,aleksandr vasilyevich tanchev,Russia,ru,72.41,REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,bdd848bf-8c88-5bef-a3d7-a2bec6fc9b13,aleksandr valentinovich novak,aleksandr valeryevich potapov,Russia,ru,72.41,REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,92ea8feb-8106-5771-b82e-da98d2ef981b,aleksandr aleksandrovich kozlov,aleksandr ivanovich alyoksa,Russia,by,72.41,REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,48351c68-3cf7-5f95-8c86-6cfc82d896ff,roman vladimirovich starovoyt,pavel vladimirovich tarakanov,Russia,ru,72.41,REVIEW
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,b781b5ac-fd19-5e39-815a-d733435fc764,aleksandr vasilyevich bortnikov,aleksandr viktorovich ionov,Russia,ru,72.41,REVIEW
80e85b20-3659-5497-a31c-e42e37437cc0,f3808244-9e06-5651-a5e6-f9ce19956617,abdirahman mohamed abdullahi,abdirahman fahiye isse mohamud,Somalia,so,72.41,REVIEW
fe28a4c6-9d92-5e4e-804f-4f03a1c3d81e,31bba84b-831f-5831-aa9f-d17c39e70e4e,muhammad abdallah mahmoud,muhammad mahoud ahmad awad hanoun,Sudan,jo,72.41,REVIEW
53993237-ba81-5cb4-8a2e-b868dcdc50ac,a0941c5d-486a-596c-8201-51fe5de5866a,alexander van der bellen,alexander celis durango,Austria,co,72.34,REVIEW
54d52457-cdc0-516d-9244-d426faa39520,02761702-0d80-51d2-8394-89889b9b37c3,halbi muhammad yussof,muhammad yousef al-hasouri,Brunei,sy,72.34,REVIEW
5cc31f78-a7b5-5cdb-89c6-ff6a71c3d5e1,4be6cd1d-7989-5983-a7d2-bc54dc02b2f8,ahmaddin abdullah rahman,abdullah yahya al hakim,Brunei,ye,72.34,REVIEW
d8844566-a34c-59af-843c-14929587c9d1,78f2ce4c-e1d5-5ad3-a5bc-22754c68a729,safia mohamed ali gadileh,mustafa mohamed fadhil,Djibouti,,72.34,REVIEW
d8844566-a34c-59af-843c-14929587c9d1,0d28db77-1acc-5075-b46b-c815209f84cf,safia mohamed ali gadileh,mohamed mire ali yusuf,Djibouti,so,72.34,REVIEW
9802944f-dc1a-590d-8876-8b05d3dbb317,dfe2eccc-cb45-568f-9a56-f31493cb5cb5,maria jose pinto gonzalez,porthos marin gonzalez,Ecuador,mx,72.34,REVIEW
fc24c7fc-379f-5138-bce3-cd298b2e708e,c3e8284a-acb3-55e0-8195-9d059ef681a6,ibrahim murtala muhammed,muhammad sholeh ibrahim,Ghana,id,72.34,REVIEW
496a7478-0a0e-5a9e-b9a8-046fa8512bd6,643c816e-65bc-52bf-a527-b25c345246c4,muhammad bin ghalbon,muhammad danial bin fadzlon,Libya,sg,72.34,REVIEW
8927467c-9af4-5285-aeda-01047675feef,0c464f3c-2437-56ec-9aa3-20c70cb0156a,ahmad faisal muhamad,fathi ahmad mohammad hammad,Malaysia,,72.34,REVIEW
41cefcd6-58d0-590a-bfcf-b58be352ae10,f18cc64f-4341-5877-9444-291553315f05,abdulla nazim ibrahim,ibrahim abdul razaaq memon,Maldives,in,72.34,REVIEW
84cb0efa-ffc9-5af5-8bff-3cbc5043506c,f023e909-87a7-5882-953d-e1006888fe7d,jose manuel fernandes,omar jose prieto fernandez,Portugal,,72.34,REVIEW
bb38a58b-4874-577a-8715-5812ec6b7ab1,efbe65e6-1ba9-5346-99d1-653aa3c41c07,ali bin ahmed al-kuwari,nabil ali ahmed al-hadha,Qatar,ye,72.34,REVIEW
a1ba40bc-1093-5b3a-8915-c71338aae763,114031e3-ad77-5b39-ab8c-53ba26782737,andrey removich belousov,andrey yurievich shutov,Russia,ru,72.34,REVIEW
85da5294-bb31-5f57-9cb1-bc4d767cffe5,31388727-70df-5326-bcbf-b3b1ae2640a5,igor viktorovich krasnov,roman viktorovich labin,Russia,ru,72.34,REVIEW
3d183f8b-0eea-532c-aba7-dd3657d29cfd,65283edb-cb3c-59ec-9d8e-738fbbf32373,pedro sanchez perez-castejon,pedro rivas sanchez,Spain,mx,72.34,REVIEW
0e1af496-0602-5443-aa46-bfd53436aecd,3f852506-d3f3-5f82-813b-a7f661120393,mohamed hassan al-suwaidi,hasan qahtan al-sa'idi,United Arab Emirates,iq,72.34,REVIEW
b52b2801-6f97-5c31-bb7c-ee616e85b5b9,b4b8cdb1-1aff-5539-a795-148e4420c6a5,salem abdullah al-soqotri,abdullah samad faroqui,Yemen,,72.34,REVIEW
23a3c546-d5b6-539c-bc5a-6937b3111c12,0353e298-f2e8-55dc-a204-8bf80a415191,abdul hakim sharai,abdul aziz haqqani,Afghanistan,,72.22,REVIEW
23a3c546-d5b6-539c-bc5a-6937b3111c12,b783fcde-1bfd-5a9b-b4d4-0bb1dfc4f54f,abdul hakim sharai,abdul reza shahlai,Afghanistan,,72.22,REVIEW
505bfc47-dc10-5cb8-a9fb-b8b04e6cbae4,467d0b49-1ce0-515a-8412-a55180564489,mohammad khalid,mohammad reza khademi,Afghanistan,ir,72.22,REVIEW
505bfc47-dc10-5cb8-a9fb-b8b04e6cbae4,238dacc5-2131-5ca9-889c-c424f7a5e84c,mohammad khalid,seyed mohammad kalami,Afghanistan,ir,72.22,REVIEW
d9d20d48-92b2-5eb8-9ee1-38faa1562a34,ba621c89-8016-559d-bb83-f03de54c0b7d,mohammad ali arafat,ali mohamad daoun,Bangladesh,lb,72.22,REVIEW
495cd936-c823-5516-81c3-645258aba430,24864ffd-1960-5403-b5d9-0aafbbb94755,ali ahmat akhabach,ali akbar ahmadian,Chad,ir,72.22,REVIEW
12ff8334-76bd-532f-87d6-d455cb77a891,e2c35e75-0ead-5e06-89a0-d472055a42f7,mohamed abbas helmy,mohamed abu dhess,Egypt,,72.22,REVIEW
50f07931-af55-5625-ad62-4897bf70e68a,3f54f5da-bbe6-5a94-9cb1-00be28841a58,francois ndong obiang,francois olenga,Gabon,cd,72.22,REVIEW
6edb8d16-a351-56c2-ba23-539c0d283047,2f4c87b0-a715-5497-a852-abcb67ee4ad0,mohamed irfaan ali,ali muhammad kazan,Guyana,,72.22,REVIEW
6edb8d16-a351-56c2-ba23-539c0d283047,4775ae62-a448-52ed-bec2-138e53a72aeb,mohamed irfaan ali,ali mohamad karnib,Guyana,lb,72.22,REVIEW
486633c7-d65d-579c-a85e-bd4fb32cc714,d30494bd-3bba-51a9-9d7e-aabc0f1662bc,mohammad eslami,mohammad hassan mehri,Iran,ir,72.22,REVIEW
486633c7-d65d-579c-a85e-bd4fb32cc714,238dacc5-2131-5ca9-889c-c424f7a5e84c,mohammad eslami,seyed mohammad kalami,Iran,ir,72.22,REVIEW
89abf349-1f32-532b-91d9-d10d0ef65511,2f4c87b0-a715-5497-a852-abcb67ee4ad0,muhammad al-momani,ali muhammad kazan,Jordan,,72.22,REVIEW
2992c062-eb4d-5f44-be4b-d0bca30b2249,93bb4600-d2fb-5e03-9e63-be7fcb794178,ahmad abdullah,mohamed abdullah hirey,Kuwait,so,72.22,REVIEW
2992c062-eb4d-5f44-be4b-d0bca30b2249,b4b8cdb1-1aff-5539-a795-148e4420c6a5,ahmad abdullah,abdullah samad faroqui,Kuwait,,72.22,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,353d33bb-6dc1-5a91-bdd2-e8c889702d03,muhammad abdallah,ali muhammad hamsho,Kuwait,sy,72.22,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,3f2e2746-e064-54c5-84b8-c83906b92936,muhammad abdallah,adil abdallah mahdi,Kuwait,,72.22,REVIEW
